"ID"	"PeakTime"	"Location"	"Truck"	"Bus"	"LocationType"	"Sex"	"Alcohol"	"Speeding"	"Weather"	"Visibility"	"HomeDistance"	"Age"	"Fatal"
"1773"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	17.8103909792213	52.7285662092126	0
"1774"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	10.6161431354649	32.8794113950089	1
"1775"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	17.3614494888771	40.9675944811774	1
"1776"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Raining"	"Poor"	35.5222661774088	37.9934130470401	1
"1777"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	30.0002703368377	41.4626191072142	0
"1778"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	17.3957257099454	51.5932844039846	0
"1779"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Raining"	"Poor"	20.6095858319767	39.67056453542	0
"1780"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	13.1406617269943	43.8279242669854	0
"1781"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	10.0576222043917	39.1671938031471	0
"1782"	"am"	"City"	"Y"	"N"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	14.7529111716387	73.9882978511187	1
"1783"	"am"	"City"	"Y"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Fine"	"Good"	20.2129414505805	31.3533645738252	0
"1784"	"am"	"City"	"N"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Raining"	"Poor"	17.5556722451341	41.6234306882274	1
"1785"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	20.325020296677	46.2428953377816	0
"1786"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	21.6180456417919	43.4293756211941	0
"1787"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	28.0889141127639	37.6938044566579	1
"1788"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Raining"	"Poor"	12.0620285185327	44.312271648299	0
"1789"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	16.5751026470463	58.760757160556	0
"1790"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	13.5664319589547	48.0362126574155	0
"1791"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	19.2037629917967	41.6370358268789	1
"1792"	"am"	"Suburban"	"N"	"N"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	16.6253313093265	41.3585171146139	0
"1793"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	15.1892538352724	47.85451770758	0
"1794"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	10.5485092709519	40.5795669849659	0
"1795"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	22.507301959824	46.1786947996185	1
"1796"	"am"	"City"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Wet"	"Moderate"	22.3209810383573	58.3805022234427	0
"1797"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	21.3745279114725	46.8720959880323	1
"1798"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Raining"	"Poor"	12.58259859121	44.7443801352552	1
"1799"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	10.8983028294643	65.0278110667067	0
"1800"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	18.515706923013	56.2973423804212	0
"1801"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	29.4032782836221	28.0511346864977	0
"1802"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	16.8315363519985	42.2622107478507	1
"1803"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	14.9066649546941	29.9316839170775	0
"1804"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	28.6573867168204	45.0483952701504	0
"1805"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	17.9775098601493	41.2970389132887	0
"1806"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	22.9536397498674	49.7713938603393	0
"1807"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	28.9721497108699	46.5278916131801	0
"1808"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	12.4562366780996	49.4201920614406	0
"1809"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	22.4113474318748	37.6743661525008	0
"1810"	"am"	"OuterSuburban"	"Y"	"N"	"Light"	"M"	"N"	"N"	"Raining"	"Poor"	19.9394032401039	36.4624563651378	0
"1811"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	23.5552298082206	48.917595973399	1
"1812"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Raining"	"Poor"	27.3253017580031	59.7992463911417	0
"1813"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	18.2715782035189	38.255411494909	0
"1814"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	20.9941826339559	25.5709333162591	1
"1815"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	27.4660477062601	44.3608125855463	0
"1816"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	20.21181236312	54.1720340367211	0
"1817"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	17.5176831996028	51.0746509573953	1
"1818"	"am"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	26.3773828639922	42.2714511583598	0
"1819"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	26.7654384314745	43.171085807581	1
"1820"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	22.8592065533958	27.7508536846646	1
"1821"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	32.3390878585517	49.5669569112041	0
"1822"	"pm"	"City"	"Y"	"N"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	17.2049110874433	58.3196912036803	0
"1823"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	30.7621162025368	45.240833365492	0
"1824"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	20.5935217954687	47.2087985821526	1
"1825"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	23.9934703928037	47.8798688798308	0
"1826"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	20.5791980853299	55.5868665302398	0
"1827"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	23.7259259631961	33.1442842583367	0
"1828"	"am"	"OuterSuburban"	"N"	"N"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	32.1116257739678	43.8123337486736	0
"1829"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	27.4251704069357	46.5750543178767	0
"1830"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	18.9976586827437	42.038389226596	0
"1831"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	20.4243070827232	43.5012074717799	0
"1832"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	21.3402999926737	34.6640832655969	0
"1833"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	12.9075720918485	62.8404321792849	0
"1834"	"pm"	"City"	"N"	"N"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	13.0239363308313	55.4636138584847	1
"1835"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	20.9664278075323	45.6918977472464	0
"1836"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	22.6061858180252	43.0083388400537	0
"1837"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	20.2103122540601	43.4295107042222	1
"1838"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	17.006069822871	44.0643675612992	0
"1839"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	16.172318670998	47.8239052963951	0
"1840"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Raining"	"Poor"	15.5841863661608	55.5760327381004	1
"1841"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	20.6606946860322	56.1410459207065	0
"1842"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	22.6421040651004	54.6933762444924	1
"1843"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	16.0633235653302	55.0788083559661	0
"1844"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	14.8225965308375	40.4179675531039	0
"1845"	"pm"	"City"	"Y"	"N"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	16.4413853998525	42.865454502103	0
"1846"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	26.2353685943121	51.620937550295	0
"1847"	"pm"	"Suburban"	"Y"	"N"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	27.8317022263023	54.379384738585	0
"1848"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	19.4377061184421	55.9153461987061	1
"1849"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	18.9502811791637	39.1225357509949	1
"1850"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	17.8711998550221	33.4746016297504	0
"1851"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	14.0457327432764	49.0121921377902	1
"1852"	"pm"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	23.8335180587149	53.7969778438855	1
"1853"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	16.5080517563899	52.3115866709574	1
"1854"	"am"	"Suburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	16.7492367551514	34.2711495046059	0
"1855"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	20.0168709542983	40.0759843426795	0
"1856"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	20.8790432240861	39.5667772491619	0
"1857"	"pm"	"City"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	20.5491826956947	45.0842665245954	1
"1858"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	19.6712981314562	37.7310790722105	0
"1859"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	39.1739142334826	41.8383445945716	0
"1860"	"pm"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"M"	"Y"	"Y"	"Fine"	"Good"	25.5320476986546	55.3789467134915	0
"1861"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	20.77173096009	42.6411194959042	1
"1862"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Fine"	"Good"	19.5828964122495	55.1197393560708	0
"1863"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	22.2746679392316	44.8273889304493	1
"1864"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	17.7275589270172	65.4245260017108	0
"1865"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	20.6231810779351	54.8430853002577	1
"1866"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"F"	"N"	"N"	"Fine"	"Good"	16.8331850924646	37.02104521381	0
"1867"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	27.5696504055912	39.5472317448143	0
"1868"	"pm"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Fine"	"Good"	18.0968905432462	42.942440769742	0
"1869"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	25.7696534210235	70.1047237920344	0
"1870"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	22.8193719195008	49.4714449599637	0
"1871"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"N"	"Wet"	"Moderate"	23.9190292207356	36.9206777557318	0
"1872"	"am"	"OuterSuburban"	"N"	"N"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	18.6003771011781	43.4932291354627	0
"1873"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	17.7706877633576	45.0527425944236	0
"1874"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	10.2429523796562	34.0801858368068	0
"1875"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	24.4960082417537	38.1627484690527	0
"1876"	"am"	"OuterSuburban"	"Y"	"N"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	25.530858296657	39.0167319899294	0
"1877"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	34.2805817877931	44.8725959361646	0
"1878"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	22.3045535776616	38.1298834995377	0
"1879"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	10.842019418283	42.5625846214661	0
"1880"	"am"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"M"	"N"	"N"	"Fine"	"Good"	23.6020750619674	36.5616601711862	0
"1881"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	24.0384262729253	40.3258373141359	1
"1882"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	16.6088505364325	40.9631537870741	1
"1883"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	25.7312016379689	43.3265065830213	0
"1884"	"am"	"Suburban"	"N"	"Y"	"Stop"	"M"	"N"	"N"	"Raining"	"Poor"	27.4955151053133	31.6526510074912	0
"1885"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	27.5865248307816	38.7778492199685	0
"1886"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	17.1056467162605	63.6404224881424	0
"1887"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	16.9859739316113	58.4898145143801	0
"1888"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	25.3670059487963	59.8463163735816	1
"1889"	"am"	"Suburban"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"N"	"Fine"	"Good"	22.6979878159412	39.9851556838835	0
"1890"	"am"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Fine"	"Good"	29.7115880739204	40.5429987578832	0
"1891"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	25.381739375089	42.9092128380567	0
"1892"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	19.5016392937461	46.0043849247642	0
"1893"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Wet"	"Moderate"	24.4011416744309	39.9321989027724	1
"1894"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	12.1837486607587	36.2751910788571	1
"1895"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	20.4211881532236	42.7797822307956	0
"1896"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	18.5151132446711	53.9583355639189	0
"1897"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	18.4697978895962	36.7441565978007	0
"1898"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	18.0564502789173	46.559450426773	0
"1899"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	10.6982900597443	46.6634057669777	0
"1900"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	15.5172209280951	43.6284668868137	0
"1901"	"pm"	"Suburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	12.7925247022567	29.1680506910861	0
"1902"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	14.8774800805472	42.4564531578682	0
"1903"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	23.9321152351075	41.9752984766829	0
"1904"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	35.7511221708841	33.7516734303083	0
"1905"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Raining"	"Poor"	13.5537759718391	60.340210859357	0
"1906"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	12.1732278986475	38.6202117023454	0
"1907"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	20.1645252331223	43.8071962122601	0
"1908"	"am"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	15.0767859871443	51.4787465005812	0
"1909"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	15.9045615647086	32.3856005869226	0
"1910"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	27.6604212308938	47.9400583738181	0
"1911"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	26.5842260790655	38.6495230372534	0
"1912"	"am"	"Suburban"	"Y"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Fine"	"Good"	13.2458903029	50.7709333674169	0
"1913"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	16.6355023300246	40.9057916669218	0
"1914"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.5735507306373	48.7118443953391	0
"1915"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	18.1689560556896	37.5546710601578	1
"1916"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	9.60864806779702	46.2856114998291	0
"1917"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	28.0718844901783	56.2197036054706	0
"1918"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	22.0709395977442	47.9366442628565	1
"1919"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	15.2985988541046	67.0041492479875	0
"1920"	"pm"	"Suburban"	"Y"	"N"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	34.7226878086722	60.9773637264422	0
"1921"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	19.0001003915514	34.7181924896312	0
"1922"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	18.0241664870926	35.7373419723982	1
"1923"	"am"	"Suburban"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	21.5376565085848	60.2031436985231	0
"1924"	"pm"	"City"	"Y"	"N"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	17.9732420859335	40.2275151461103	0
"1925"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	20.194084553368	37.8228542326575	1
"1926"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	17.8330106398058	45.3512330219124	0
"1927"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	11.4202640397264	36.351261553923	0
"1928"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	18.6629150910552	56.5502339799149	1
"1929"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	11.5574952931746	36.1591574234536	0
"1930"	"am"	"OuterSuburban"	"Y"	"N"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	17.7549494267491	42.5895591803687	0
"1931"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	22.3303625650654	36.975941841022	1
"1932"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	25.9362007371605	66.2658745932309	0
"1933"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	11.7883210196401	52.0858568031937	0
"1934"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	21.6964696338437	35.6272645245203	0
"1935"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	17.457426142759	37.4129936408212	0
"1936"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	23.1077107525904	44.7375066942998	0
"1937"	"am"	"Suburban"	"N"	"N"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	22.1092397764836	52.764487455328	0
"1938"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	31.3099492024192	38.8096691198134	1
"1939"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	25.2493877352566	39.5594854881923	0
"1940"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	29.7446409381781	54.8275991581411	0
"1941"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	19.7459392637822	35.6906274036314	1
"1942"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	20.3186512003103	46.650012077562	0
"1943"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	19.911550927304	40.8302570860354	0
"1944"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	22.9987771893591	43.2089693132888	1
"1945"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Fine"	"Good"	32.3555690128794	33.5996468371972	0
"1946"	"pm"	"Suburban"	"N"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.9576772578321	22.6317555257952	1
"1947"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	17.6737638929937	62.1996469507397	0
"1948"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	25.1862695898274	51.919972436357	0
"1949"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	24.6406670643414	42.1178901252842	0
"1950"	"pm"	"City"	"N"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	22.45772165483	45.5891897756307	0
"1951"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.636976829348	40.80372063951	0
"1952"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	15.707006438327	54.4822000711672	0
"1953"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	28.7619996511265	55.3207537514484	0
"1954"	"am"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	13.6185095622306	47.8203526241525	0
"1955"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Fine"	"Good"	37.6134987979796	41.3579711538874	0
"1956"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	28.0354401021248	72.2875803367366	0
"1957"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	20.4469314148832	49.3982913723512	0
"1958"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	29.4806539727785	38.189052076401	0
"1959"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	22.4506081053124	58.321155753956	1
